Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price
216,2023-07-22,2023-09-17,The Kitchen,"A real surprise. We were looking for something near the bowl, and thought we might need to settle on food. That was not the case at all! The food was fantastic, the setting quaint, service was great and we'll definitely be back.","4348 Fountain Ave Los Angeles, CA 90029",4.2,1541,"American (New), Breakfast & Brunch, American (Traditional)",$$
216,2023-07-17,2023-09-17,The Kitchen,"We'd passed The Kitchen 1,000 x's & never tried it. One day, my friend asked to meet me there and wow! Great service, chill atmosphere & the food was great. That crème brûlée is for REAL! Don't pass it. Try it!","4348 Fountain Ave Los Angeles, CA 90029",4.2,1541,"American (New), Breakfast & Brunch, American (Traditional)",$$
216,2023-04-06,2023-09-17,The Kitchen,"First time at The Kitchen; will not be the last time! Food was delicious, & great service. (The crème brûlée is to die for!)","4348 Fountain Ave Los Angeles, CA 90029",4.2,1541,"American (New), Breakfast & Brunch, American (Traditional)",$$
216,2023-07-14,2023-09-17,The Kitchen,"Omg! My daughter took me to this cozy little gem! Their beet salad was SO damn delicious!! Tried their steak frites and it was SO good as well! Highly recommend it! The food, ambiance and service was impeccable!","4348 Fountain Ave Los Angeles, CA 90029",4.2,1541,"American (New), Breakfast & Brunch, American (Traditional)",$$
216,2023-06-13,2023-09-17,The Kitchen,"Lovely place. Had a hard time finding it but staff was very helpful on phone. Had the Shepard pie, absolutely loved it. Decent parking in the back. Indiscreet off the street but gives it a very almost hidden gem vibe.","4348 Fountain Ave Los Angeles, CA 90029",4.2,1541,"American (New), Breakfast & Brunch, American (Traditional)",$$
216,2023-06-04,2023-09-17,The Kitchen,"A Los Feliz neighborhood institution with a homey vibe and time-tested classic recipes. Try the crab cakes Benedict for brunch, or the deeply savory Belgian beef stew for dinner.","4348 Fountain Ave Los Angeles, CA 90029",4.2,1541,"American (New), Breakfast & Brunch, American (Traditional)",$$
217,2023-09-15,2023-09-17,My Two Cents,Food is delicious! Great flavor profiles. Love her spin on traditional dishes!  Bravo.,"5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
217,2023-09-11,2023-09-17,My Two Cents,"I almost hate leaving this review. I'm afraid the world will swarm this restaurant, and I'll never get a seat. A friend and I had to find an alternate place for dinner when our original choice fell through, and boy, am I glad it did.First, the food was beyond amazing. I had the fried green tomato BLT, and my friend ordered the spicy vegan spaghetti. Both were so good that we made a pact to keep returning until we tried everything on the menu.Second, the staff! Friendly, upbeat, and happy to share what each item consisted of and their recommendations.Third, the ambiance.  If you've ever ventured out of the bigger cities in Louisana to one of the roadside juke joints and loved it, this is your jam.  No fuss, dress down, and spill a little something on your shirt.Fourth, the music, the music, the music, the music.  I wanted to eat and dance at the same time.","5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
217,2023-09-07,2023-09-17,My Two Cents,My foodie weekend ended with this wonderful restaurant. We got there when they opened and the young woman who took our order was very pleasant and personable.The young man who brought our food was just as pleasant and personable. We were impressed with these young people who are very service oriented and pleasant and personable. Very rare these days.The food was creative and tasty. Great experience and will go back to try differnt items on the menu.Thank you for the great experience.,"5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
217,2023-09-01,2023-09-17,My Two Cents,"Simply, spectacular... i wan to try everything on the menu, yet ill have o reserve that  journey over time... so, so  worth every bite...","5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
217,2023-08-31,2023-09-17,My Two Cents,"Ordered on UberEats and the temperature of the food was tepid at best.It looked really good so I still had high hopes. Unfortunately, the bbq fried chicken, while juicy, was bland and the skin was flacid and falling off of the chicken Big disappointment.As far as the sides, the dirty red rice had an okay flavor and was the most seasoned item. The greens, though tender, were entirely too bitter and acidic. Overall, each of the items I tried were just imbalanced in flavor, so even though the portions were generous, I wasn't excited to finish the meal.Solid packaging. I don't think I'd return for another meal.","5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
217,2023-08-28,2023-09-17,My Two Cents,"4++ great soul food spot near the Fairfax / Mid City area. Has a warm, family/ home style cafe vibe to it. The folks here were very friendly. It's order at the counter style and they bring out the food. So the presentation is beautiful and it still has a fast casual feel to it.This place has been on my go to list for a while now. Finally got to go with couple of friends. I ordered the fried catfish with the cheesy grits as a side. The grits were delicious and had a nice firm texture to them. The fish was fried perfectly with flakey bites and crisp outside. I got to try some my friends shrimp and grits and oxtail taco. Both very good.Definitely a great spot that I would love to return to and try some of the other stuff on their menu. There are a lot of desserts there that I would like to try as well. I was kind of full and we were kind of a rush to get somewhere so I didn't end up getting any dessert this last trip. But they are behind the glass at the ordering counter and they all look wonderful. Especially that German chocolate cake.","5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
217,2023-08-27,2023-09-17,My Two Cents,The service was so great and made me feel like I was at my family business. The music and vibe was also really good. I can't believe I haven't yet been here. The setup felt so embracing of Black culture and history from the decor to the food. The shrimp and grits was so good. I'm craving it just thinking about it.They did have plaza free parking but it was shared and limited so street metered did the jobThe dessert I had was strawberry cake and it was okay and not as I anticipated but sure if I had asked they would've happily replaced. The lemonade and tea was addicting and so good! Can't wait to go back and try out more.,"5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
217,2023-08-11,2023-09-17,My Two Cents,"Omgeee omgeeezeee , this is definitely a must try when in Los Angeles,First let me say don't judge a book by its cover, Do not SLEEP on My Two Cents,Get in there ,get in there ,get in there  ,You'll get a rich warm smile and welcome from the staff .They will help guide you through the vast menu of yummy goodness ,you'll want to order everything on the menu,Before indulging in our main feast ,We were were presented with bite sized cornbread with an  amazing sweet drizzle (I can't remember if it was honey or butter )Whatever it was it was amazing.We then ordered the ground turkey and cheese tacos , Baby Beet Salad ,and Seafood Gumbo, and topped it off with a warm made from scratch crack cake perfectly plated with a dollop of light whip cream and a mint leaf,The food not only looked pretty it tasted amazzzzzingEverrrrrrythinnng was a 10/10 Perfectly seasoned, tender ,flavorful and made with love . And speaking of LOVE We had the privilege of meeting the chef and owner Alisa ReynoldShe was very gracious humble and loving to our family as with the rest of her staff. I told her at your TWO Cents one gains a million dollar experience.,and of all the stars in Hollywood she and her staff are the biggest STARS .","5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
217,2023-08-08,2023-09-17,My Two Cents,"The venue is small but the flavor is BIG! My two cents is one of my favorite places to grab lunch when I'm in LA. The healthiest soul food experience you'll ever find. With an emphasis on culture and a conscious operation that uses local and organic ingredients, this place will be sure to impact your tastebuds and not your wallet. This isn't just any soul food, its food for the soul! Go get you some!","5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
217,2023-08-07,2023-09-17,My Two Cents,"I'm a native of the neighborhood one of my best friends favorite spots, she spoils her daughter she loves the steak it was cooked to perfection with a side of grits and green's, fantastic, the most popular shrimp and grit's amazing a variety of homemade desserts made with LOVE just outstanding , l love the poundcake, and the strawberry cake needs to be left out for 1/2 hour to soften the frostingeverything was amazing the best staff young actors. The chefs are very professional you can tell they cook with lots of love & her recipe's all prefect a black & Latino chef brother working together outstanding  presentation . The quality is there not the quantity. I hope you enjoy it as much as l have especially since the sister puts her heart and soul in to every. I left nothing on my plate to take home. It's true the music is loud so if you don't like loud music get it to go! Congratulations on ure new series it's fits you perfectly thanks for all your love & support  ure Mo Better Family","5583 W Pico Blvd Los Angeles, CA 90019",4.5,912,"Southern, Seafood, Soul Food",$$
218,2023-09-15,2023-09-17,SHIN,"This is my second time here and I really do enjoy it but we forgot Saturday was not happy hour and the prices are just too expensive and they don't have any food at all on the happy hour menu which I find strange. Good service and really fresh sushi but my tempura vegetables were way too undercooked. Would really love to come here more often, but considering the prices we won't. The robot is a fantastic addition. It even winks at you. Very fancy and fun.","1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-08-17,2023-09-17,SHIN,"What a wonderful place! Everything was perfection. I especially loved my spicy tuna cut roll, they put sesame seeds on it, which really kicks up the flavor. The tempura was perfect and even the edamame was boiled to perfection. I love the way they serve the hot sake and our server Gabby was just fabulous! it is a little pricey, so I'm hoping they'll put some food items on the happy hour menu so we can come back more often. The ambience and interior are beautiful, very comfortable booths and I love the blocks on the table so you can alert your server. Thanks you!","1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-09-10,2023-09-17,SHIN,Had the Tonkatsu ramen...delicious.  Service was friendly and helpful and food came quick.  Have been here multiple times and it never disappoints.,"1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-09-09,2023-09-17,SHIN,"I went here during my recent Hollywood stay. The staff is super friendly, even when you show up around midnight.I had the Brussels sprouts and the pork belly teriyaki and both were really good.The rolls are prepared fresh on demand and delivered by a robot, kinda funny!I can totally recommend the restaurant , and again, the staff was so super friendly","1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-09-05,2023-09-17,SHIN,"place says open till midnight showed up @ 11:05pm and they turned us away said that it was closed!note to the owner update your hours or hire better staff that isnt lazy and non compliant on business hours!drove 25 minutes to this place, completely unacceptable.","1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-09-02,2023-09-17,SHIN,"This is my go to sushi spot. The sushi is so good and fresh. The drinks are good.. but I usually get a Sapporo and Hot Sake. They have a really good drink deals till late. Service is good, everyone is so friendly and attentive. The owner is cool too he'll walk around and greet the tables, I like that. Oh and they have a fancy bidet in the bathrooms!","1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-08-31,2023-09-17,SHIN,It's so overpriced that no one ever is dining in there. Like the whole place is completely empty every time I pass them by. So I guess there's no ambiance.I've decided to give it a try as I live right by but I regretted I did. This is what $35 will get you in Shin. Like 2 smallest rolls with mediocre quality fish. I was shocked tbh. I took it to go but still tipped em $5 guess not enough to at least offer me some water while waiting.I have no idea how places like this survive.,"1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-08-29,2023-09-17,SHIN,"Food was very good, but portions are small and quite pricey.Also, my $30+ Cod had A LOT of bones in it.Sushi:Toro 9/10Albacore 9/10Salmon 8/10Beef and Asparagus 8/10Baked Cod 9/10 (except bones in it)Cucumber Salad 8/10Rice 8.5/10Teriyaki sauce 9/10","1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-08-25,2023-09-17,SHIN,"There's limited parking around this restaurant. We walked so it wasn't an issue. Servers are friendly and attentive, they give you hot towels to wipe your hands which is cool.Pesto pasta - 5/5 the texture of the noodles are firm which I love and the pesto sauce goes well with the noodlesCrispy rice spicy tuna - 3/5 the extra crispiness on the rice felt a little off but flavor was goodDouble spicy yellowtail - 4/5 this roll was super yummy. Perfect for those who love hamachi. I would take the garnish off cuz it didn't add much to it.Vegetable tempura - 4/5 comes with 2 pieces of shrimp, carrot, zucchini, and pumpkin, lotus root. Everything was great but the lotus root was a bit too firm making it hard to chew.","1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-08-15,2023-09-17,SHIN,"Food is AMAZING, dessert tastes like heaven, the services is beyond wonderful, and the entertainment is magical Thank you Tim for my favorite Sushi/Ramen place","1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
218,2023-08-15,2023-09-17,SHIN,"We have a great experience every time! Clean. Fresh ingredients. Great customer service. Owner is awesome and left me daughter with great birthday memories. Food is awesome. We love the many different appetizers, ramen selections, and fried ice cream!","1655 N La Brea Ave Los Angeles, CA 90028",4.1,1079,"Ramen, Sushi Bars",$$
219,2023-08-23,2023-09-17,Bar Moruno,"i loved this place! nice service, the food was excellent. a little in the pricy side but everything tastes very quality. a lot of these are north african/middle eastern inspired as well!! ambience was warm and inviting. will come back here eventua","3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
219,2023-08-13,2023-09-17,Bar Moruno,We sat at the chefs table and had a wonderful experience-both watching the food being made - in a wood burning oven - and eating it - absolutely delicious - the staff was friendly and accommodating - we will definitely be back!,"3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
219,2023-07-20,2023-09-17,Bar Moruno,"Great food, great service. Foods not heavy and everything we ordered was sooooo good.","3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
219,2023-07-12,2023-09-17,Bar Moruno,"Great food, great service, great wine, great martinis! This review needed more characters so here are more characters.","3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
219,2023-07-06,2023-09-17,Bar Moruno,Had a great dinner here. The ambiance and service are both amazing and it's a nice location because you can walk around before or after dinner. The food was absolutely delicious. We got the radicchio salad and asparagus and egg salad with ham on top. Amazing. The chicken and fish were both delicious. The real prize was the cheesecake. Best I've had in a long time.,"3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
219,2023-07-01,2023-09-17,Bar Moruno,what a cute place to eat+drink! to me this place is like a 'no fuss/no muss' type of neighborhood hangout (tho I don't live in the area) and one of the few places in silverlake that doesn't blatantly try to overcharge u for sh*** food and sh**** service!! I really like the bartenders here.,"3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
219,2023-06-23,2023-09-17,Bar Moruno,I was just walking down the street and I happen to come across this restaurant. I wanted a glass of wine. This is a super cute restaurant with great ambience and the wine was delicious. I will be coming back for more.,"3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
219,2023-06-18,2023-09-17,Bar Moruno,"They've changed the menu radically from lots of tinned fish (very niche & not exactly staple fare in Spain) to now deliver a real feast of delicious dishes.  Wine & service also above par and the room is very buzzy, warm and welcoming:  all in all a very good restaurant in a neighborhood that has been crying out for something a bit more professional & grown up","3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
219,2023-05-20,2023-09-17,Bar Moruno,"I had a very good, but not outstanding experience here which I didn't feel was proportional to the final bill, so I don't think I'll be returning that often even if I live in the neighborhood.- the ambiance / location is very nice, probably the best quality of the restaurant. Very nicely designed and a nice general vibe. Good music too.- that said, the acoustics were horrible and we could barely hear each other talk without excessively shouting over the chaotic din. But I understand this is a sacrifice for a beautiful space and lively crowd.- service was very good, friendly and attentive, helpful and knowledgeable about the menu.- the food was very good, but the menu felt a little generic for LA without any strong unifying concept. Any Spanish inspiration seems to get washed out by an aggressive Californianization which makes it feel like every other LA restaurant of this type regardless of regional inspiration. We appreciated all the fresh and high quality ingredients, but the overall experience didn't seem proportional to the bill we paid at the end.","3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
219,2023-05-12,2023-09-17,Bar Moruno,"Sunday supper with the girls. Since it was still daylight (early supper) we opted to sit outside since inside was too dark (so early).Quaint and cute. Service was good.Loved the pan con tomate on the thick bread, scotch egg and salad. Ordered a few other things but forgot to take pics. Octopus, grilled prawns.Love canned food, but the mussels weee just okay.Would come back. Easy valet parking in front.","3705 Sunset Blvd Los Angeles, CA 90026",4.2,101,"Spanish, Tapas/Small Plates, Wine Bars",$$
220,2023-09-16,2023-09-17,La Bohème,Ryan is a great server. Always on time with everything he does. Very nice to engage with.,Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
220,2023-09-16,2023-09-17,La Bohème,One of my favorite places in LA! Corbin is our guy and he helps us have always a great experience!   Ilhame is the best host ever!,Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
220,2023-09-16,2023-09-17,La Bohème,Most amazing service. Corbin is always welcoming and makes great suggestions. He is an absolute asset to La Boheme.,Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
220,2023-09-16,2023-09-17,La Bohème,Service was the best (Ryan).Food was great. Halibut and sole with popcorn shrimp. Outdoor dining.,Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
220,2023-09-16,2023-09-17,La Bohème,Exceeded my expectations!I thought this to be an expensive over the top place. It wasn't.,Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
220,2023-09-16,2023-09-17,La Bohème,"Awesome bohemian vibes. Nice lights, furniture oh yeah and the drinks and food choice Magnifique! The service is very charming 5 stars.",Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
220,2023-09-15,2023-09-17,La Bohème,"Never having been, I decided to spend my birthday dinner here!  GORGEOUS atmosphere, like breathtaking.  We were greeted by the nicest of hosts, and our server Brendan took excellent care of us the whole evening.  The incredible food is some of the best that I've had in Los Angeles, and I've lived here over 20 years.  Thank you, La Boheme, for the wonderful night and the Roman candle on my dessert.  You know how to make an old gal feel special!",Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
220,2023-09-14,2023-09-17,La Bohème,"Where do I begin...Our experience was fantastic!   We were a party of just 2.  Came to dine on a Sunday evening and we were welcomed right away by the lovely host with the beautiful French accent, I believe her name is Alyssia.  We were seated outside at a fire pit.  The ambiance was breathtaking!  Our server Brendan was attentive and welcoming.  We had the charcuterie board, salmon and the chicken with fries.  That chicken was .  It had so much flavor and the sauce was the perfect addition.After dinner we decided to go inside to the bar since it was happy hour.  To our surprise, no one was in the bar so we had our drinks on the outdoor patio and took in the Hollywood night life.  This was such a nice experience.  The music, food, service, drinks were outstanding!",Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
220,2023-09-14,2023-09-17,La Bohème,"Cocktails, dinner, and a show! Our long time group of friends came to La Bohème to gather for a birthday. We enjoyed the drinks, the music, and of course the performances!",Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
220,2023-09-13,2023-09-17,La Bohème,Ryan was the best!!! Food was great and service was better. Come on Wednesday nights when you can find him!,Verified by Business,4.4,2939,"Bars, American (New), Venues & Event Spaces",$$$
221,2023-09-14,2023-09-17,Carlitos Gardel Argentine Steakhouse,Tried it for the first time and let me tell ya is so worth it! Im definitely coming back to try other cuts!,"7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-09-10,2023-09-17,Carlitos Gardel Argentine Steakhouse,"Make sure you come to enjoy eating, didn't taste or hear anything negative. A bit pricey, but you get what you pay for.","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-09-09,2023-09-17,Carlitos Gardel Argentine Steakhouse,Pros-service is not bad-ambiance inside is niceCons-parking is street only and I parked in a clearly marked spot outside the restaurant and there valet driver starts yelling at me in a condescending tone to look at the sign and he says not the park there which is so absurd because there is no sign saying people can't park there. The whole experience ruined the night-over priced for what you get-not the best quality-they charge a $4 share price,"7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-04-30,2023-09-17,Carlitos Gardel Argentine Steakhouse,Pros-Herbert is the best server ever-the chimichurri sauce is to die for-flank steak is delicious-burrata salad is really goodCons-no private parking but street only-wasn't a fan of the ribeye cap-pricey-they charge for water,"7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-09-09,2023-09-17,Carlitos Gardel Argentine Steakhouse,First time at this restaurant! Nice ambiance and Guy was a very nice server! The food was delicious and definitely worth the price! The wine was delicious and they have a long wine selection. Definitely going back.,"7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-09-03,2023-09-17,Carlitos Gardel Argentine Steakhouse,"This is the BEST steakhouse in Los Angeles. The lamb chops, the ribeye cap, sides. and desserts are all to die for.","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-08-23,2023-09-17,Carlitos Gardel Argentine Steakhouse,"Carlitos Gardel has been an Argentinian steakhouse I've been wanting to visit for years. Armenian family-owned from Argentina with a lot of delicious varieties of entrees, appetizers, wine, desserts, and coffee/tea. We were delighted with our service and for meeting Gerard. It's clear that there is a lot attention to detail and genuine care about the cuisine and the culture that impacts the entire experience.The ambiance in the outdoors patio was intimate, lively and clean. It was a fun time. I really liked the lamb chops, the gnocchi and the cappuccino!PARKING:Valet or street perking if you're lucky","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-08-17,2023-09-17,Carlitos Gardel Argentine Steakhouse,"Carlitos Gardel is a true gem for Argentinian cuisine. The mouth-watering steaks, cooked to perfection, and the rich selection of Argentinian wines never disappoint.The intimate, old-world ambiance, coupled with exceptional service, makes for a memorable dining experience.This is a must-visit for all food lovers.","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-08-05,2023-09-17,Carlitos Gardel Argentine Steakhouse,"The food was great, i especially loved the steak and cream of asparagus soup! Our server was Guy, he was really nice and patient, he explained each dish to us and fully answered all our questions. I wish the vibe of the restaurant was a little different because I can't understand it.","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-07-30,2023-09-17,Carlitos Gardel Argentine Steakhouse,Oh My Goodness this restaurant was AMAZING! Our server GUY was exceptional! His suggestions were ON POINT!  His attention to detail and service was extraordinary. The ambience was wonderful. The host was gracious. The food was delicious.  This is an experience I would recommend to anyone.,"7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
221,2023-07-22,2023-09-17,Carlitos Gardel Argentine Steakhouse,"Amazing food, great service from Guy. Best restaurant I've been to in LA. I have recommended it to three friends already.","7963 Melrose Ave Los Angeles, CA 90046",4.4,1259,"Argentine, Steakhouses",$$$$
222,2023-09-16,2023-09-17,Mun Patio,"We went around 5:30 PM on a Friday and got seated in the outdoor area right away. The outdoor seating area was nicely decorated and would be a nice place to chill at night. The food was good but we thought the service could be better.From the beginning, it took awhile for someone to take our order. The set includes fried rice, which is cooked on the same grill after you are done with your meats. After we finished our bbq, no one came to check in on us to see if we would like to order more or if we were ready for our fried rice. We had to flag the staff down multiple times to remind them and we were kept waiting for so long that the oil and remaining vegetables were burnt. When I pointed that out, they did replace the grill for us but we were disappointed the fried rice wouldn't be cooked with all the good meat essence from our bbq (and as expected the fried rice tasted blend).I think for the price point, the service could be better and the staff could be more attentive. When we came it wasn't even that busy so I'm not sure if the service would be even worse during rush hour.","3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
222,2023-09-15,2023-09-17,Mun Patio,"Service was awesome, meat quality is great, outside patio setting is chill. Perfect meat portion for the combos.","3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
222,2023-09-12,2023-09-17,Mun Patio,"The wait was excessive, but the food was very good! Our cook seemed to be working all the tables outside as the owner helped him. They are fairly new so it makes sense that they are getting used to the clientele etc. although the whole process did take long I would love to go back when they are more established as the food was great and the servers and owner were polite enough. Also the owner let us take the bibs home  love that part! And the ambiance was a little underwhelming as far as the Korean campsite feel, but nothing to discourage you from visiting.","3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
222,2023-09-10,2023-09-17,Mun Patio,"Food, service, and ambiance is amazing! Thank you to our amazing  server John! He took care of us all night! Anything and everything we got was good! From the beef, pork, and even cold noodle options, it was all good! They have a restaurant inside that takes advanced reservations. The patio is walk-in only. They have a bar too. You can find parking at the equitable plaza; it's a $5 flat rate on nights and weekends.","3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
222,2023-09-07,2023-09-17,Mun Patio,"First order of business when arriving in LA is always K-BBQ. Although there are so many options in Ktown, since the weather was quite warm, we thought Mun Patio would be perfect on a hot day.We were a bit unsure if we were supposed to go through the front entrance or if the patio had a separate entrance. Since we arrived a couple minutes before opening, we decided to walk around the building to kill some time and found a side entrance with a sign so we peeked in. Although we were STILL early, we were welcomed to take a seat on the patio. The sun was still out but there were several tables in the shade. The tables were situated far from the street entrance so the hustle and bustle of the street is blocked. String lights were hung above, which I would imagine would be beautiful later in the evening.The patio menu is limited, but you are allowed to order from the inside menu. The patio menu includes 3 different meat options, 3 noodle items, and 3 stews/ramen. For 3 people, we ordered the pork set (port shoulder, pork jowl, and pork belly), which comes with fried rice for $65 and added one order of the Kkodorri noodles (definitely recommend). This was the perfect amount of food for us. There was a DIY ramen station if that's what you're craving after some drinks.Our server cooked all of our meat for us and even grilled the kimchi (and potato!), which I love. He recommended what sauces to pair with which meats, which were all great in my opinionThe prices are more than reasonable for the service and quality, especially compared to other K-BBQ places in the vicinity. Definitely would go again and would recommend.","3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
222,2023-09-04,2023-09-17,Mun Patio,"Must visit and definitely a frequent visit. Recommend coming earlier if the group is larger, but one of the best and affordable kbbq in LA.The pork meats are definitely the highlight, but the Bul-nificent is also incredible and highly recommend. I would order pork first, order Bul-nificent and then cook the fried rice in the left over sauce.Also, the owner is super friendly and the service is top tier.","3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
222,2023-08-14,2023-09-17,Mun Patio,"One of the best kbbq restaurants in LA and vest vibes.Would definitely ask for the patio seating for the vibes and ""Dontastic"" combo. They use a wok like grill that's unique, and really helps cook the meat quick and very well. They also cook the kimchi in oil after the meat the meat cooks, which is how it should be do.The owner also comes around and is super friendly and will definitely take care of you.","3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
222,2023-09-04,2023-09-17,Mun Patio,"Food: 5 StarsService: 5 StarsAmbiance: 5 StarsI love this place and 5 stars all the way! I was there this Saturday and just loved the ambiance as soon as I walked into their patio area. Got there around 5:20 pm, and all the tables were filled by 6 pm. Not sure if it was just that Saturday night, but it was less crowded after 7:30 pm as we were leaving.We ordered Don-Tastic and extra Pork Belly for three. We tried all three pork, and they were all so good. We also had Golbaengi Noodles, and this was also good. It's not the typical spicy golbaengi noodles though.I just loved the ambiance. It almost felt like glamping since we were grilling our meat under the tree and with string lights around the tree. Since it's outdoor, your hair will not smell like bbq. I'm already thinking about going back next weekend.","3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
222,2023-09-04,2023-09-17,Mun Patio,I can not say enough good things about this place. Immaculate food. Immaculate staff. Immaculate vibes. One of my favorite Korean BBQ spots in Ktown and I will be returning next time with my parents. That's how good it is. It will exceed the expectations of my Korean parents and anyone that comes here won't be disappointed. Order the noodles and pork belly at the same time! Shoutout Brian Shin for putting me on!!,"3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
222,2023-08-30,2023-09-17,Mun Patio,The best Premium KBBQ place in KTLA so far. The meats are really juicy and high quality. Service is 10/10. The servers are very friendly. They also cook the meat for you and they really know how to cook it to perfection. We also got a free egg soufflé for waiting. We will definitely be back. :),"3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
