Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,NormalizedRating
198,2023-07-05,2023-09-17,Saikai Ramen Bar,"i have been a semi-regular at saikai for the better part of a year, after first discovering this joint and becoming hooked. while the ramen is amazing and definitely worth coming in for, it's the bento box which immediately blew me away.i ordered for takeout and was not expecting presentation as gorgeous as what i received. salad, karaage, sando, fruit, and pickles, all beautifully arranged inside of their box, not a shred of presentation lost in the trip back home.however, as pretty as food may be, it counts for nought if the flavor isn't there.salad is exactly as you'd expect from a japanese joint, what tasted like a sesame dressing on top. light, refreshing, enjoyable start to my meal.karaage came with a dipping cup of mayo (?), but i did not need it as the chicken on its own is beautifully marinated and flavorful. fruit cup delivered exactly what you'd expect, fresh fruit that was perfectly arranged and served at peak flavor. main event katsu sando at the forefront, perfectly flavorful chicken sandwiched in between bread with cabbage and mayo; perhaps i'd go a bit easier on the mayo but the flavor is all there so i'm not complaining!having not been a fan of pickles my whole life, i proceeded with caution as i said ""might as well try them"". what followed was the serving of pickles that single handedly made me a fan of pickled food as a whole! spicy, flavorful, and not too intense in their flavor!i'd say i'd return, but given that i've now been a semi-regular, it's not matter of if, but when!","209 N Western Ave Unit B Los Angeles, CA 90004",4.7,314,"Ramen, Izakaya, Tapas/Small Plates",0.8000000000000002
198,2023-07-04,2023-09-17,Saikai Ramen Bar,i didn't like ramen before i tried this delicious spot. and recommend to try the whole menu it's all delicious,"209 N Western Ave Unit B Los Angeles, CA 90004",4.7,314,"Ramen, Izakaya, Tapas/Small Plates",0.8000000000000002
198,2023-06-27,2023-09-17,Saikai Ramen Bar,"there are many reasons to definitely check out this hidden gem of k-town, but i'll just mention three.first of all, the food temperature was perfect.second, the freshness of the ingredients was impressive.finally the food presentation was beautiful.if this restaurant were closer to the heart of k-town, i would come everyday.","209 N Western Ave Unit B Los Angeles, CA 90004",4.7,314,"Ramen, Izakaya, Tapas/Small Plates",0.8000000000000002
199,2023-07-03,2023-09-17,Reunion Hollywood,nice meal. would come again. service good. ambiance was also good. would suggest to others.,"1538 N El Centro Ave Fl 2 Los Angeles, CA 90028",5.0,3,"Bars, Italian",1.0
199,2023-05-30,2023-09-17,Reunion Hollywood,"as a previous member of neuehouse i was delighted to receive an invite to try out the new reunion hollywood. i was skeptical as there was very little information on the restaurant/ menu/ food, but having spent time at neuehouse and even tried their cafe's i knew they would not disappoint. and they certainly did not. everything at this place was done tastefully and elegantly. the entry way is beautifully lit with terracotta lanterns and the terrace has a beautiful classy yet warm vibe to it. this place screams pretentious but it is surprisingly not - wait staff are incredibly friendly and attentive. now the food. everything on the menu sounded appetizing and since there was only two of us, we couldn't order too many different things. we were torn between ordering a few items to get a feel of the flavors or ordering the whole fish and just enjoying it. we went for the whole fish and we were glad we didn't order anything along with it. the rockfish arrived in a tasteful stainless steel platter, and was filleted in the kitchen and sliced in the platter without losing its ""whole fish"" look. it sat on a bed of a medley of fresh salad veggies that maintained their crisp consistency despite sitting under a hot fish. aka. they were not soggy. the seasoning of the fish was perfect, and the herbs mixed in with the spring veggies really lifted the flavors and made everything taste so light, smooth and fresh, while maintaining some richness thanks to the boldness of the olive oil in the sauce/dressing. i would highly recommend trying this place out. i'll definitely be back to taste more of this gorgeous menu!","1538 N El Centro Ave Fl 2 Los Angeles, CA 90028",5.0,3,"Bars, Italian",1.0
199,2023-05-27,2023-09-17,Reunion Hollywood,"this place is so beautiful. the vibe, service, decor, food and drinks. such a vibe. highly recommend for a cute date or just getting a table with friends. everything was amazing.","1538 N El Centro Ave Fl 2 Los Angeles, CA 90028",5.0,3,"Bars, Italian",1.0
200,2023-09-15,2023-09-17,Blu Jam Café,decent breakfast joint. i came here once for breakfast because i was staying close by! the menu said that the cornflake french toast was a main dish and i took them up on it. it was nice and crunchy on the outside and the cream was a great touch to soften the bite a bit. fruit was sour to me but over it was good!!!,"7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
200,2023-09-13,2023-09-17,Blu Jam Café,"it was the morning after the jonas brother's concert at dodger stadium, and my wife and i were in desperate need of a solid solid breakfast to kick off our day. we had only eaten once the day before and ended up having to raid our hotel's ""mini store"" at about 2am after the concert lol.blu jam café did not disappoint at all! the food was extremely good, i am big breakfast guy - as it is my favorite meal. both my wife and i created our own scrambles (she got egg whites), we both were very impressed by the portions that they give you as you really do get your money's worth. they have about 5 freshly squeezed juices to choose from and she ended up choosing orange juice which was so fresh! my dirty chai was very good as they topped it off with cinnamon that was a great compliment to my scramble. i would definitely be coming back to blue jam the next time we are in the area!","7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
200,2023-09-04,2023-09-17,Blu Jam Café,"picked this place because of the waitlist option, which made it very convenient to get in without too much of a wait. it's cute inside and out. good choice of menu options. the food was pretty good. i ordered the california omelette. hubby got the el paso chicken sandwich. i guess they're known for the crunchy french toast which the people at our neighboring table got and said it was really good.three stars due to the way you order - either on their app or at the ordering stations. we used the app and it took a really long time to get our food. tried to ask the ordering station staff but she was too busy issuing refunds (i think those people were leaving because their food took too long). we wanted to add something to our order but the only option was to select for it to be ready in 30 more minutes. would've preferred wait service - especially when the app has you include the tip before you even get your food.","7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
200,2023-08-22,2023-09-17,Blu Jam Café,the food was pretty good. customer service was alright but could have been better but didn't disappoint. the ambience of the place was also pretty good. downtown city vibes. definitely would come here again.,"7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
200,2023-08-17,2023-09-17,Blu Jam Café,"one the best breakfast spots in la. food was on point, clean. not a lot of traffic on a wednesday morning which was nice. there are no waiters to take your order you order via phone or have to go to counter to order. will def come back .","7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
200,2023-08-17,2023-09-17,Blu Jam Café,"we were visiting la and happened to come across this jem. everything about this place was amazing. from the second you walk in, you are greeted with a big smile and great customer service. the food was sooooo delicious.can't wait to be back!","7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
200,2023-08-13,2023-09-17,Blu Jam Café,blu jam cafe has absolutely tasty food. their crispy french toasts are to die for. super fast service. good portions and great vibe.,"7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
200,2023-08-07,2023-09-17,Blu Jam Café,"blu jam is absolutely delicious! i ordered the muscle beach plate and tried the blu jam crunchy french toast and i instantly fell in love with this brunch spot. after sitting down, we were instantly welcomed by the server with a fresh jug of mint-infused water. we tried the vanilla latte and it was the perfect amount of sweet and caffeine.the service is mainly by qr code and the food came out within a perfect amount of time. the ambiance is very chill and casual, as we came in right after a hike.there is luckily a small parking lot in the back as well as some street parking.","7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
200,2023-08-07,2023-09-17,Blu Jam Café,my daughter choose this place after a drop off at lax on our way to the grove. so good! the vegan tostada was super unique with crispy tofu on top of potatoes and black beans topped with avocado. a must try. i was not disappointed even though i wish i had ordered an egg with it. it really was not lacking in flavor. the churro french toast was really yummy too. the restaurant doesn't have syrup which i am not sure as to why but food was excellent.the ordering is kind of self serve with qr code menu or you can order at the counter. the servers only come out for water and to bring your dishes to you.,"7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
200,2023-08-06,2023-09-17,Blu Jam Café,really good food here as well. we stopped here for some blu jam benedict and egg benedict plates. they have lots of great menu choices of breakfast and lunch. nice cozy big restaurant. first time here and we got good waiter service. the coffee is good here as well. i had some coffee for breakfast with my meal. all fun and cool. i will be back again.,"7371 Melrose Ave Los Angeles, CA 90046",4.2,5916,"American (New), Breakfast & Brunch, Sandwiches",0.4666666666666668
201,2023-09-09,2023-09-17,Durango Cantina,the food is delicious & the margarita tree is great! they have a decent happy hour as well.,"7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
201,2023-09-08,2023-09-17,Durango Cantina,"my friend and i wanted to try durango cantina for my last day in la. we ordered some items including the beef ribs, bone marrow tacos and more! i loved the bone marrow tacos and the guacamole with rice crackers as one of my faves!this is a great spot in fairfax to check out! i'm having a great experience! i love how the decor inside durango cantina includes some of the props like the game center! i have to give the props to the staff for being so friendly to us by introducing the dishes and describing them.","7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
201,2023-09-07,2023-09-17,Durango Cantina,a new little stop on melrose. the decor and ambiance are so pretty and perfect for pictures. the food and drinks were also delicious. i highly recommend the bone marrow taco.,"7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
201,2023-09-04,2023-09-17,Durango Cantina,"amazing food, amazing drinks, and tj was the best server ever. we're obsessed with him. the guacamole and beef ribs were excellent. come and see tj and get a valentiono or two!!","7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
201,2023-09-03,2023-09-17,Durango Cantina,"drinksdrinks are pretty weak tbh. the margarita tree is a very fun idea and the variety of options in marg make up for the lack if strength.foodbe careful of the salads. if you're trying to avoid spice, skip them. that dressing is pretty deadly.servicei have been here for a couple birthday gatherings now, and can say they have great service.","7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
201,2023-09-01,2023-09-17,Durango Cantina,great food and amazing happy hour! the tamarind and strawberry frozen margaritas are so good. we had a chicken and shrimp taco. they were amazing! this is our new spot.,"7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
201,2023-08-20,2023-09-17,Durango Cantina,"food, service and ambiance was great!plates are some what big nice size. greeters are friendly and our waitress was awesome. we were able to take advantage of the buy one get on monday deal !","7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
201,2023-08-17,2023-09-17,Durango Cantina,20/10 place the owner was so sweet & their happy hour is perfect! food was absolutely delicious & their decor is fantastic. will be coming back asap.,"7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
201,2023-08-14,2023-09-17,Durango Cantina,this place is awesome. the biria tacos and all the other tacos are delicious. highly recommend!,"7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
201,2023-08-12,2023-09-17,Durango Cantina,extremely sketchy place. won't be around for long given how gross it is. found hairs on my taquitos.,"7661 Melrose Ave Los Angeles, CA 90046",4.3,60,"Mexican, Cocktail Bars",0.5333333333333332
202,2023-09-14,2023-09-17,Taberu,"taberu is a sleek interpolation of an izakaya, the traditional japanese pub, in the arts district, a few blocks east of little tokyo. although the address is on third street (the same address as yunomi handroll), the entrance is actually on traction avenue, between wurstküche and loqui. along the back wall is a long banquette with two-tops, while a massive refectory table sits in the front for shared dining. around 5:30 p.m. on a tuesday, there was only one other party of two; leaving around 7:00 p.m., there were maybe four parties total (one of which was that same party that was there when i arrived). the meal starts with a finger bowl to soak the little napkin pellet, and after a flashback to melissa mccarthy in ""spy,"" you're off to the races.the menu has a large selection of japanese and japanese-style craft beers, but the prices are high (as is common with imported japanese suds), so i decided to try one of their drinks based on shōchū, a neutral spirit that is generally around 25% abv and the japanese analog to soju. (they only have a beer-and-wine license, so no toki highballs here.) the ginger lemonade high was made with gari ginger, the pickled ginger served alongside sushi (an odd choice), and the advertised mint was nowhere to be found. the big wad of gari and ice took up a lot of real estate in the glass, and, for $9, it was rather disappointing, and i switched to draft sapporo after that.taberu lists its kushiyaki as ""yasai maki,"" translating to ""vegetable rolls"" -- even when there are no vegetables involved. servers come over with a large box of uncooked skewers for diners to peruse, like a yakitori version of a dessert cart. (between the dim lighting and forest of identification twigs, it's close to impossible to see anything in that box.) they have some unique varieties, although the most creative aren't necessarily the best. i made the mistake of cutting the chile relleno with the knife provided, and the ground pork chili filling oozed out everywhere; it was impossible to eat with chopsticks. it was tasty but a ridiculous mess. the shiso and gari rolled with pork belly was surprisingly bland, as was the bundle of green onions wrapped in pork belly. the tsukune (chicken meatballs) were tasty, but i would have preferred the traditional sweet soy glaze over shredded parmesan, and three smaller meatballs over the two large ones. my favorites were the more traditional skewers: yakitori, beef (""yakiniku""), and okra wrapped in pork belly, which is probably my favorite kushiyaki ever. the kushiyaki are served with a curry-like dry spice blend that is very tasty, though it can overwhelm the flavors.the gyōza are made in-house and probably the second-best examples in l.a. after the reigning champions about a mile south at afuri. they are unique in their shape, which resemble a taquito rather than the well-known crescent shape. i did miss the traditional tare sauce. (as with the skewers, they recommended i slather the gyōza in chili oil.) the karaage was also excellent, with five plump, flavorful pieces of dark meat in a powdery, tatsuta-age breading. i ended up taking most of the gyōza and karaage home, especially because i had to save room for the hōjicha pudding. hōjicha is green tea that is roasted in a pot over charcoal, and it has a nutty, toasty flavor. the japanese are master pudding makers, and this version, which is just slightly sweet, creamy, and slightly tannic, is delicious. as full as i was, i could've devoured a half-dozen of those tiny little puddings. it was the star of the meal, hands down.my experience at taberu wasn't perfect, but it was definitely positive. there are many things i did not get to sample that i want to try, and i'd like to go with others next time -- taberu definitely seems like it would be more fun with a group. i did feel like i was forgotten a few times at the back of the room, and some empty dishes lingered on the table a bit too long, but my server was very friendly. i would recommend having some regular napkins along with the magic tablet one: i thought that was simply for cleansing one's hands at the beginning, not to keep through the entire meal, so i ended up having to duck into the restroom for paper towels at one point. don't most places take the wet towel away after one use? but i digress. as little tokyo seems to have fewer and fewer good japanese dining options, it's good to see a place like taberu opening up nearby, and i think it holds promise as one of downtown's most promising japanese dining options.","806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
202,2023-09-13,2023-09-17,Taberu,"rating: (3.5/5)i recently dined at taberu, and it left me with mixed feelings. the appetizers, notably the karaage and seafood tartar, were absolutely delicious, deserving a solid 5-star rating. however, my overall experience was tempered by some disappointments.the main dishes, unfortunately, didn't quite live up to the same standard as the appetizers. they were generally okay in taste, but nothing exceptional. now, the real letdown was the service. it seemed like a tale of two experiences - heavenly food from the kitchen and a somewhat frustrating encounter with a few employees.in particular, during our order of the yakisoba, we encountered an unsettling situation. to our dismay, we found a hair coiled between the noodles. we politely pointed this out to our waiter, expecting an apology and for the dish to be replaced. instead, his response was rather disheartening. he asked us, ""so what would you like me to do? remove the hair or do you want us to remake everything?"" this response felt dismissive, as if our concern was being brushed aside with a casual remark.while the food itself had its moments of brilliance, the overall experience suffered due to subpar service. the chefs clearly have culinary expertise, but the front-of-house staff could benefit from a more customer-centric approach.the interior of the restaurant is a visual treat. it exudes a warm, inviting ambiance that's perfect for a night out. the comfortable seating arrangements make it an ideal spot for a relaxed evening with friends or a special someone. it's a place where aesthetics meet comfort, enhancing the overall dining atmosphere.","806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
202,2023-09-10,2023-09-17,Taberu,overall experience: everything was great! would def be back!!ambiance: patio seating offers a more calm/pleasant dining experience. inside can be loud and almost stuffy as the tables are close together... just depends what your preference is. patio seating allows dogs!dress code: casualordered:- yuzu high (low alcohol content but was refreshing)- mochi (super yummy!!)- yellowtail carpaccio- taberoll- wow gyu uni donabe (omg wow!!)- tiramisuservice: service was great!!!price: ~ $50+ ppparking: free street parking all around. they also have valet.food: 5/5 starsservice: 5/5 starsvenue: 4/5,"806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
202,2023-09-10,2023-09-17,Taberu,this place is amazing. saviour was our server really great guy very polite and helpful. the food is so good we tried a bunch of items from the menu and everything was money. i extremely recommend you to come here,"806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
202,2023-09-10,2023-09-17,Taberu,"the experience is phenomenal! the food options, ambience and style remind me of a chic izakaya from japan. services are top notch. definitely recommended!","806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
202,2023-09-09,2023-09-17,Taberu,"incredible experience!!! our waiter recommended all our meals - for us and and our young kids. they were all incredibly delicious! we had service every second we turned around ... my son dropped his fork and by the time he picked it up, someone was handing him a clean fork. highly recommend the spicy avocado cucumber salad and the chicken and salmon skewers! the karaage chicken melted in our mouth! everything perfect!","806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
202,2023-09-04,2023-09-17,Taberu,"after finishing our meal at yunomi handroll in the arts district of los angeles, my girlfriend and i stumbled upon taberu next door which we had been wanting to try for a while.food: 7.5/10the food is fresh and they use high quality ingredients. we enjoyed that they have yakitori style skewers that consist of traditional meat and veggie options, with the yaki niku and mochi being our favorites. we tried both of their chicken meatball and satay chicken thigh options and were not too impressed. we also had their wagyu and uni wagyu options, both of which were solid.we haven't tried their entrees or their ramen, but the gyu shabu soba salad was excellent and we recommended that they keep it on the menu! the flavor was very rich and refreshing at the same time, with generous portions of both soba noodles and meat. lastly, the artichoke mochi gratin was also pretty good. personally, i wish there was a bit more artichoke inside as it tasted a lot like a creamy mochi gratin, which was still good and flavorful.service: 7/10upon entering, you are greeted by the host and the owner, both of which have been welcoming in our two visits. our server the first time was decent, but our server the second time was very sweet and accommodating. she was attentive and knowledgeable of the menu, engaging in small talk and not being pushy.ambiance: 8/10the restaurant itself is pretty dim and not very big. the decor and arrangement of the room is nice, but i'm personally not a huge fan of dim restaurant lighting. the tables and seating are overall pretty comfortable and clean which i can appreciate. no real complaints here.overall: 7.8/10taberu is a solid restaurant with good food and drinks. probably wouldn't go out of my way to come again, but wouldn't mind stopping by while in arts district.","806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
202,2023-09-04,2023-09-17,Taberu,"i would call it a thai japanese fusion. which is refreshingly different since thai and chinese are more often close relatives. very peanut-forward. the tan tan ramen is absolutely a winner and should be celebrated. i believe i tasted peanuts in my soba fried rice dish also. they have laska and chicken satay and other thai influenced items as well, all with the japanese twist. interior is casual but classy. yellowtail carpaccio was quite good. if you're looking for traditional tonkatsu, curries, or miso based dishes this is not the focus here. prices are very reasonable for what you get. no full bar - just soju and sake based beverages. above average.","806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
202,2023-09-03,2023-09-17,Taberu,"came here on a friday night and it was not packed. tried to order a summertime drink but they were already out by 7pm. i tried the grape high and it was really good!my favorite dish had to be the yellowtail carpaccio. i would 100% get it again. chicken karaage was huge! love that. the yakitori was really good, i would come back and just order the above mentioned.tan tan ramen was pretty average. the fried tofu was very meh as well.the service was very good and i will definitely be back to try other items on the menu!the interior and ambiance is very nice and quiet. perfect for a date night!","806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
202,2023-08-31,2023-09-17,Taberu,"nice relaxed ambiance, very friendly service. tonight was my second time here and taberu does not disappoint!we got theartichoke mochi tofu gratin: very creamy and delicious but i wish the portion was a little biggerchicken thigh satay skewer: flavor was good but a bit too peanuty for my personal liking and seemed the slightest bit undercookedyaki niku: ordered it the first time i was here too. one of my favorites tastes really good w the curry powder and chili oilchicken meatball with parmesan: not really a fan of this one. slightly too salty for megrilled mochi wrapped in pork belly and seaweed: really good. first time trying grilled mochi and it does not disappointgyu shabu soba salad: star of the show this is part of their summer menu but i hope they put it on the permanent menu. it is so light and refreshing and still filling. so good. could use a little more cherry tomatoes but other than that, chefs kiss.","806 E 3rd St Unit 140 Los Angeles, CA 90013",4.2,159,"Ramen, Izakaya",0.4666666666666668
203,2023-07-01,2023-09-17,Wood & Vine,"oh noooo why are they temporarily closed?? we came here after watching 'moulin rouge' for dinner and everything was very pleasant.aside from our waiter mixing up our credit cards and causing drama, the dinner was good!","6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
203,2023-06-27,2023-09-17,Wood & Vine,restaurant was listed as temporarily closed but now has for lease on it. the last thing hollywood needed was another vacant restaurant but here we are.,"6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
203,2023-06-15,2023-09-17,Wood & Vine,beautiful restaurant. the waiters were so kind and helpful and made conversation throughout the night. the food was incredible and we appreciated the fast service. perfect for a date night or formal dinner. i would absolutely come back,"6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
203,2023-04-24,2023-09-17,Wood & Vine,good food and service. don't like the fact that things cone out separately. convenient though for the pantages.,"6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
203,2023-03-22,2023-09-17,Wood & Vine,"this spot far exceeded my expectations. we arrived early for our reservation, were sat straight away and orders and received our food promptly. nice thing about this menu is that most of the items are shareable so we opted for some spin dip and shared the double standard burgers. both were absolutely delicious. i only wish i had enough room to try another appetizer or something sweet at the end. i love the cozy feel to the rest and appreciated that it was warm inside. great good, great service, great location. highly recommend.","6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
203,2023-03-20,2023-09-17,Wood & Vine,"i wish i could give them 5 stars. the food was really good, the hostess and busser where very friendly. the reason why i'm giving them 3 stars is because of the waitress (she took for ever to get our drinks and food order), the food took for ever to arrive, and the cocktails are hit or miss. we tried the mezcal cocktail ""blame it on the mezcal"" it was okay, we also order a mint julep with mezcal and that was way better.if you are seeing a show at the pantages theater and want to eat here, i would arrive 3-4hrs early.","6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
203,2023-03-19,2023-09-17,Wood & Vine,"came in last night because i had tickets to the lion king at the pantages across the street. food was good and the drinks were as well. we sat at the bar and had a great bartender, i am so sad that i do not remember his name. i would go back if i was in the area. the restaurant itself is beautiful, i especially liked the mural in the front hallway of maya angelou.","6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
203,2023-03-19,2023-09-17,Wood & Vine,"went here with friends before lion king show at the pantages theater. it's the perfect place to go for food and drinks because it is just across the street. park in the el centro parking lot for $20 all-day parking. you can walk to the restaurant and theater with no issues and i hate walking so that saying a lot lol. the food was good but the portions are small. we got popcorn shrimp, sea trout, fries, seashell mac and cheese, butterscotch ice cream, and donut holes. drinks we good as well. we got accomplice and mockingbird. it will be my go-to spot when i'm in the area for a show. we sat upstairs which is nice and they have bathrooms upstairs so you don't have to go up and down. there is a beautiful indoor-outdoor area as well.","6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
203,2023-03-18,2023-09-17,Wood & Vine,"this is a very convenient restaurant if you are seeing a show at the pantages. however, it also makes it pricey and not necessarily the best.the good - the artichoke dip was delicious and hearty. they barely gave us any bread though so we had a lot left over. fortunately, our waiter offered to bring us more.the not so good - it took us forever to get our bread. it also took forever to get our food!! the pasta came out 15 min before curtain!!! we had to eat so quickly and the food wasn't even that great. i'm sure the waiter was busy with all the other patrons but we were just not attended to well enough. had to wait for everything, salt and pepper, water refills, etc. honestly, salt and pepper should just be at the table and maybe out down a water dispenser for the table - i don't mind refulling myself. maybe have some extra staff on show nights - especially if you are going to add an extra 20% service charge. i don't mind it. however when the service and food isn't great you do wonder about this fee. also it was ridiculously hot upstairs. it was a rainy day but i think i would have preferred to be downstairs where it felt cooler.","6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
203,2023-03-18,2023-09-17,Wood & Vine,"accomplice cocktail delicious! chicken and waffles amazing. service great. plenty of seating upstairs, downstairs, patio, take your pick. bar area great to hang out. i'll definitely go back.","6280 Hollywood Blvd Los Angeles, CA 90028",3.7,1553,"American (New), Cocktail Bars",0.13333333333333344
204,2023-09-12,2023-09-17,Qianlixiang Hot Pot,i loveeee qianloxiang hot pot! it's one of those pay by pound places and it cost about $16 a pound. i love that i can add as much or as little as i want and pay for it that way. the service is always wondering and the couple time's i've gone it's been pretty empty which is nice. it's quiet and a good space to eat with friends and talk.,"3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
204,2023-09-11,2023-09-17,Qianlixiang Hot Pot,"came with a friend on saturday night around 7:30, was surprised to see it so empty-- we were the only patrons in the store. because of this service was quite attentive but the overall empty ambience was a bit weird.options are quite limited for vegetarians-- i made my own dry pot plate (malatang), where you self-serve and choose which vegetables you want to be cooked for you in a spicy savory sauce. it was a bit oily but very flavorful and filling, satisfying my spicy craving. i also ordered tofu and vegetable roll skewers. the flavor was delicious, smokey, spicy and sweet. it was very hard to bite, though, and a bit hard to chew. both the vegetables and tofu skins were tough.my friend ordered chicken skewers and kimchi bokkeumbap and enjoyed those.pretty enjoyable place-- if the restaurants around have too long of a wait, i'd be happy to come back but would not necessarily choose this again as my first choice. i was especially disappointed because i was really craving hotpot but they had no vegetarian options.","3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
204,2023-09-02,2023-09-17,Qianlixiang Hot Pot,"fresh ingredients, great taste, polite service. re-visiting for sure next timespicy dry hotpot//beef dry hot pot","3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
204,2023-08-27,2023-09-17,Qianlixiang Hot Pot,"yes it was good and i asked for spicy dry hot pot but at least give a little more rice. don't be so cheap with rice portions next time. i needed more rice to help balance with the spicy levels!!!! aside from that, it was delicious and i added a little bit of everything to it. they have so many options to choose from.","3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
204,2023-08-23,2023-09-17,Qianlixiang Hot Pot,"really good dry pot, really loved it but especially the bebabs, those are amazing, must get the lamb and beef intestine.","3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
204,2023-08-17,2023-09-17,Qianlixiang Hot Pot,our family loves their foods & we don't want to eat num & too spicy and requested so they made perfect for adults.they also did non spicy for my girl . food & service r great,"3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
204,2023-08-12,2023-09-17,Qianlixiang Hot Pot,hot pot delicious i want to order 1000 more skewers. potato tornado and spicy lamb the best so far,"3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
204,2023-08-09,2023-09-17,Qianlixiang Hot Pot,dbq，刚吃了其他烤串，也不好吃。。。很奇妙的各种调料都有就是没香味。。。来la探店几十家了plz我这几个月来第一次浪费食物，我也不想的。但是感觉吃了占肚子空间我滴妈只能扔了,"3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
204,2023-07-29,2023-09-17,Qianlixiang Hot Pot,here is new location hot pot!!my favorite mala tang place ever!!!!!!!!!!there was so clean and friendly staff.i ordered miduem level it was good spicy level for me.it was a very satisfying dinner and i will go soon agian.,"3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
